date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,result,outcome,days_ago,home_team_norm,away_team_norm
2017-03-24,Russia,Ivory Coast,0,2,Friendly,Krasnodar,Russia,False,A,2,3375,Russia,Ivory Coast
2017-03-24,Turkey,Finland,2,0,FIFA World Cup qualification,Antalya,Turkey,False,H,0,3375,Turkey,Finland
2017-03-24,Trinidad and Tobago,Panama,1,0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False,H,0,3375,Trinidad and Tobago,Panama
2017-03-24,Tunisia,Cameroon,0,1,Friendly,Monastir,Tunisia,False,A,2,3375,Tunisia,Cameroon
2017-03-24,Mauritania,Benin,1,0,Friendly,Nouakchott,Mauritania,False,H,0,3375,Mauritania,Benin
2017-03-24,Spain,Israel,4,1,FIFA World Cup qualification,Gijón,Spain,False,H,0,3375,Spain,Israel
2017-03-24,Liechtenstein,North Macedonia,0,3,FIFA World Cup qualification,Vaduz,Liechtenstein,False,A,2,3375,Liechtenstein,North Macedonia
2017-03-24,United States,Honduras,6,0,FIFA World Cup qualification,San Jose,United States,False,H,0,3375,United States,Honduras
2017-03-24,Kosovo,Iceland,1,2,FIFA World Cup qualification,Shkodër,Albania,True,A,2,3375,Kosovo,Iceland
2017-03-24,Italy,Albania,2,0,FIFA World Cup qualification,Palermo,Italy,False,H,0,3375,Italy,Albania
2017-03-24,Republic of Ireland,Wales,0,0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,D,1,3375,Republic of Ireland,Wales
2017-03-24,Guinea,Gabon,2,2,Friendly,Le Havre,France,True,D,1,3375,Guinea,Gabon
2017-03-24,Georgia,Serbia,1,3,FIFA World Cup qualification,Tbilisi,Georgia,False,A,2,3375,Georgia,Serbia
2017-03-24,Croatia,Ukraine,1,0,FIFA World Cup qualification,Zagreb,Croatia,False,H,0,3375,Croatia,Ukraine
2017-03-24,Comoros,Mauritius,2,0,African Cup of Nations qualification,Mitsamiouli,Comoros,False,H,0,3375,Comoros,Mauritius
2017-03-24,Austria,Moldova,2,0,FIFA World Cup qualification,Vienna,Austria,False,H,0,3375,Austria,Moldova
2017-03-24,Libya,Togo,0,0,Friendly,Alexandria,Egypt,True,D,1,3375,Libya,Togo
2017-03-25,Alderney,Jersey,1,2,Muratti Vase,Alderney,Alderney,False,A,2,3374,Alderney,Jersey
2017-03-25,Tanzania,Botswana,2,0,Friendly,Dar es Salaam,Tanzania,False,H,0,3374,Tanzania,Botswana
2017-03-25,Switzerland,Latvia,1,0,FIFA World Cup qualification,Geneva,Switzerland,False,H,0,3374,Switzerland,Latvia
2017-03-25,Sweden,Belarus,4,0,FIFA World Cup qualification,Solna,Sweden,False,H,0,3374,Sweden,Belarus
2017-03-25,South Africa,Guinea-Bissau,3,1,Friendly,Durban,South Africa,False,H,0,3374,South Africa,Guinea-Bissau
2017-03-25,Portugal,Hungary,3,0,FIFA World Cup qualification,Lisbon,Portugal,False,H,0,3374,Portugal,Hungary
2017-03-25,Mozambique,Angola,2,0,Friendly,Maputo,Mozambique,False,H,0,3374,Mozambique,Angola
2017-03-25,Fiji,New Zealand,0,2,FIFA World Cup qualification,Lautoka,Fiji,False,A,2,3374,Fiji,New Zealand
2017-03-25,Cyprus,Estonia,0,0,FIFA World Cup qualification,Nicosia,Cyprus,False,D,1,3374,Cyprus,Estonia
2017-03-25,Bulgaria,Netherlands,2,0,FIFA World Cup qualification,Sofia,Bulgaria,False,H,0,3374,Bulgaria,Netherlands
2017-03-25,Bosnia and Herzegovina,Gibraltar,5,0,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,H,0,3374,Bosnia and Herzegovina,Gibraltar
2017-03-25,Belgium,Greece,1,1,FIFA World Cup qualification,Brussels,Belgium,False,D,1,3374,Belgium,Greece
2017-03-25,Andorra,Faroe Islands,0,0,FIFA World Cup qualification,Sant Julià de Lòria,Andorra,False,D,1,3374,Andorra,Faroe Islands
2017-03-25,Luxembourg,France,1,3,FIFA World Cup qualification,Luxembourg,Luxembourg,False,A,2,3374,Luxembourg,France
2017-03-26,Northern Ireland,Norway,2,0,FIFA World Cup qualification,Belfast,Northern Ireland,False,H,0,3373,Northern Ireland,Norway
2017-03-26,Scotland,Slovenia,1,0,FIFA World Cup qualification,Glasgow,Scotland,False,H,0,3373,Scotland,Slovenia
2017-03-26,Zimbabwe,Zambia,0,0,Friendly,Harare,Zimbabwe,False,D,1,3373,Zimbabwe,Zambia
2017-03-26,San Marino,Czech Republic,0,6,FIFA World Cup qualification,Serravalle,San Marino,False,A,2,3373,San Marino,Czech Republic
2017-03-26,Romania,Denmark,0,0,FIFA World Cup qualification,Cluj,Romania,False,D,1,3373,Romania,Denmark
2017-03-26,Montenegro,Poland,1,2,FIFA World Cup qualification,Podgorica,Montenegro,False,A,2,3373,Montenegro,Poland
2017-03-26,Azerbaijan,Germany,1,4,FIFA World Cup qualification,Baku,Azerbaijan,False,A,2,3373,Azerbaijan,Germany
2017-03-26,Madagascar,São Tomé and Príncipe,3,2,African Cup of Nations qualification,Antananarivo,Madagascar,False,H,0,3373,Madagascar,São Tomé and Príncipe
2017-03-26,Kenya,DR Congo,2,1,Friendly,Machakos,Kenya,False,H,0,3373,Kenya,DR Congo
2017-03-26,England,Lithuania,2,0,FIFA World Cup qualification,London,England,False,H,0,3373,England,Lithuania
2017-03-26,Barbados,Martinique,2,1,Friendly,Bridgetown,Barbados,False,H,0,3373,Barbados,Martinique
2017-03-26,Armenia,Kazakhstan,2,0,FIFA World Cup qualification,Yerevan,Armenia,False,H,0,3373,Armenia,Kazakhstan
2017-03-26,Malta,Slovakia,1,3,FIFA World Cup qualification,Attard,Malta,False,A,2,3373,Malta,Slovakia
2017-03-27,Mauritania,Congo,2,1,Friendly,Nouakchott,Mauritania,False,H,0,3372,Mauritania,Congo
2017-03-27,Turkey,Moldova,3,1,Friendly,Eskişehir,Turkey,False,H,0,3372,Turkey,Moldova
2017-03-27,Central African Republic,Gambia,1,2,Friendly,Rabat,Morocco,True,A,2,3372,Central African Republic,Gambia
2017-03-27,Ivory Coast,Senegal,1,1,Friendly,Paris,France,True,D,1,3372,Ivory Coast,Senegal
2017-03-28,Peru,Uruguay,2,1,FIFA World Cup qualification,Lima,Peru,False,H,0,3371,Peru,Uruguay
2017-03-28,Maldives,Palestine,0,3,AFC Asian Cup qualification,Malé,Maldives,False,A,2,3371,Maldives,Palestine
2017-03-28,Mauritius,Comoros,1,1,African Cup of Nations qualification,Mapou,Mauritius,False,D,1,3371,Mauritius,Comoros
2017-03-28,Morocco,Tunisia,1,0,Friendly,Marrakesh,Morocco,False,H,0,3371,Morocco,Tunisia
2017-03-28,Mozambique,Lesotho,1,0,Friendly,Beira,Mozambique,False,H,0,3371,Mozambique,Lesotho
2017-03-28,Netherlands,Italy,1,2,Friendly,Amsterdam,Netherlands,False,A,2,3371,Netherlands,Italy
2017-03-28,New Zealand,Fiji,2,0,FIFA World Cup qualification,Wellington,New Zealand,False,H,0,3371,New Zealand,Fiji
2017-03-28,Oman,Bhutan,14,0,AFC Asian Cup qualification,Muscat,Oman,False,H,0,3371,Oman,Bhutan
2017-03-28,Panama,United States,1,1,FIFA World Cup qualification,Panama City,Panama,False,D,1,3371,Panama,United States
2017-03-28,Philippines,Nepal,4,1,AFC Asian Cup qualification,Manila,Philippines,False,H,0,3371,Philippines,Nepal
2017-03-28,North Macedonia,Belarus,3,0,Friendly,Skopje,North Macedonia,False,H,0,3371,North Macedonia,Belarus
2017-03-28,Russia,Belgium,3,3,Friendly,Sochi,Russia,False,D,1,3371,Russia,Belgium
2017-03-28,Saudi Arabia,Iraq,1,0,FIFA World Cup qualification,Jeddah,Saudi Arabia,False,H,0,3371,Saudi Arabia,Iraq
2017-03-28,South Africa,Angola,0,0,Friendly,East London,South Africa,False,D,1,3371,South Africa,Angola
2017-03-28,South Sudan,Djibouti,6,0,African Cup of Nations qualification,Juba,South Sudan,False,H,0,3371,South Sudan,Djibouti
2017-03-28,Tanzania,Burundi,2,1,Friendly,Dar es Salaam,Tanzania,False,H,0,3371,Tanzania,Burundi
2017-03-28,Trinidad and Tobago,Mexico,0,1,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False,A,2,3371,Trinidad and Tobago,Mexico
2017-03-28,Uzbekistan,Qatar,1,0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,H,0,3371,Uzbekistan,Qatar
2017-03-28,Yemen,Tajikistan,2,1,AFC Asian Cup qualification,Doha,Qatar,True,H,0,3371,Yemen,Tajikistan
2017-03-28,Tahiti,Papua New Guinea,1,2,FIFA World Cup qualification,Pirae,Tahiti,False,A,2,3371,Tahiti,Papua New Guinea
2017-03-28,Portugal,Sweden,2,3,Friendly,Funchal,Portugal,False,A,2,3371,Portugal,Sweden
2017-03-28,Lebanon,Hong Kong,2,0,AFC Asian Cup qualification,Beirut,Lebanon,False,H,0,3371,Lebanon,Hong Kong
2017-03-28,Luxembourg,Cape Verde,0,2,Friendly,Hesperange,Luxembourg,False,A,2,3371,Luxembourg,Cape Verde
2017-03-28,South Korea,Syria,1,0,FIFA World Cup qualification,Seoul,South Korea,False,H,0,3371,South Korea,Syria
2017-03-28,Afghanistan,Vietnam,1,1,AFC Asian Cup qualification,Dushanbe,Tajikistan,True,D,1,3371,Afghanistan,Vietnam
2017-03-28,Australia,United Arab Emirates,2,0,FIFA World Cup qualification,Sydney,Australia,False,H,0,3371,Australia,United Arab Emirates
2017-03-28,Austria,Finland,1,1,Friendly,Innsbruck,Austria,False,D,1,3371,Austria,Finland
2017-03-28,Bahrain,Singapore,0,0,AFC Asian Cup qualification,Riffa,Bahrain,False,D,1,3371,Bahrain,Singapore
2017-03-28,Bolivia,Argentina,2,0,FIFA World Cup qualification,La Paz,Bolivia,False,H,0,3371,Bolivia,Argentina
2017-03-28,Brazil,Paraguay,3,0,FIFA World Cup qualification,São Paulo,Brazil,False,H,0,3371,Brazil,Paraguay
2017-03-28,Myanmar,India,0,1,AFC Asian Cup qualification,Yangon,Myanmar,False,A,2,3371,Myanmar,India
2017-03-28,Cameroon,Guinea,1,2,Friendly,Molenbeek,Belgium,True,A,2,3371,Cameroon,Guinea
2017-03-28,Chile,Venezuela,3,1,FIFA World Cup qualification,Santiago,Chile,False,H,0,3371,Chile,Venezuela
2017-03-28,Ecuador,Colombia,0,2,FIFA World Cup qualification,Quito,Ecuador,False,A,2,3371,Ecuador,Colombia
2017-03-28,Albania,Bosnia and Herzegovina,1,2,Friendly,Elbasan,Albania,False,A,2,3371,Albania,Bosnia and Herzegovina
2017-03-28,Estonia,Croatia,3,0,Friendly,Tallinn,Estonia,False,H,0,3371,Estonia,Croatia
2017-03-28,France,Spain,0,2,Friendly,Saint-Denis,France,False,A,2,3371,France,Spain
2017-03-28,Georgia,Latvia,5,0,Friendly,Tbilisi,Georgia,False,H,0,3371,Georgia,Latvia
2017-03-28,Guyana,Martinique,0,0,Friendly,Linden,Guyana,False,D,1,3371,Guyana,Martinique
2017-03-28,Honduras,Costa Rica,1,1,FIFA World Cup qualification,San Pedro Sula,Honduras,False,D,1,3371,Honduras,Costa Rica
2017-03-28,Iran,China,1,0,FIFA World Cup qualification,Tehran,Iran,False,H,0,3371,Iran,China
2017-03-28,Republic of Ireland,Iceland,0,1,Friendly,Dublin,Republic of Ireland,False,A,2,3371,Republic of Ireland,Iceland
2017-03-28,Japan,Thailand,4,0,FIFA World Cup qualification,Saitama,Japan,False,H,0,3371,Japan,Thailand
2017-03-28,Jordan,Cambodia,7,0,AFC Asian Cup qualification,Amman,Jordan,False,H,0,3371,Jordan,Cambodia
2017-03-28,Egypt,Togo,3,0,Friendly,Alexandria,Egypt,False,H,0,3371,Egypt,Togo
2017-03-28,Kyrgyzstan,Macau,1,0,AFC Asian Cup qualification,Bishkek,Kyrgyzstan,False,H,0,3371,Kyrgyzstan,Macau
2017-04-23,Jersey,Panjab,0,2,Friendly,St Helier,Jersey,False,A,2,3345,Jersey,Panjab
2017-04-26,Martinique,Guadeloupe,4,1,Friendly,Le Lamentin,Martinique,False,H,0,3342,Martinique,Guadeloupe
2017-04-29,Vatican City,Monaco,0,0,Friendly,Rome,Italy,False,D,1,3339,Vatican City,Monaco
2017-05-04,Burkina Faso,Benin,1,1,Friendly,Ouagadougou,Burkina Faso,False,D,1,3334,Burkina Faso,Benin
2017-05-07,Saint Kitts and Nevis,Barbados,2,1,Friendly,Basseterre,Saint Kitts and Nevis,False,H,0,3331,Saint Kitts and Nevis,Barbados
2017-05-11,Senegal,Mauritania,2,0,Friendly,Dakar,Senegal,False,H,0,3327,Senegal,Mauritania
2017-05-13,Egypt,Libya,1,0,Friendly,Cairo,Egypt,False,H,0,3325,Egypt,Libya
2017-05-13,Guernsey,Jersey,2,1,Muratti Vase,Guernsey,Guernsey,False,H,0,3325,Guernsey,Jersey
2017-05-17,Guadeloupe,Dominica,2,2,Friendly,Les Abymes,Guadeloupe,False,D,1,3321,Guadeloupe,Dominica
2017-05-21,Benin,Burkina Faso,2,2,Friendly,Cotonou,Benin,False,D,1,3317,Benin,Burkina Faso
2017-05-25,Fiji,Solomon Islands,1,1,Friendly,Suva,Fiji,False,D,1,3313,Fiji,Solomon Islands
2017-05-25,Ghana,Benin,1,1,Friendly,Accra,Ghana,False,D,1,3313,Ghana,Benin
2017-05-26,Corsica,Nigeria,1,1,Friendly,Ajaccio,France,False,D,1,3312,Corsica,Nigeria
2017-05-28,El Salvador,Honduras,2,2,Friendly,"Washington, D.C.",United States,True,D,1,3310,El Salvador,Honduras
2017-05-28,Fiji,Solomon Islands,1,0,Friendly,Lautoka,Fiji,False,H,0,3310,Fiji,Solomon Islands
2017-05-28,Mexico,Croatia,1,2,Friendly,Los Angeles,United States,True,A,2,3310,Mexico,Croatia
2017-05-31,Italy,San Marino,8,0,Friendly,Empoli,Italy,False,H,0,3307,Italy,San Marino
2017-05-31,Ivory Coast,Benin,1,1,Friendly,Abidjan,Ivory Coast,False,D,1,3307,Ivory Coast,Benin
2017-05-31,Morocco,Netherlands,1,2,Friendly,Agadir,Morocco,False,A,2,3307,Morocco,Netherlands
2017-06-01,Nigeria,Togo,3,0,Friendly,Saint-Leu-la-Forêt,France,True,H,0,3306,Nigeria,Togo
2017-06-01,Switzerland,Belarus,1,0,Friendly,Neuchâtel,Switzerland,False,H,0,3306,Switzerland,Belarus
2017-06-01,Iraq,Jordan,1,0,Friendly,Basra,Iraq,False,H,0,3306,Iraq,Jordan
2017-06-01,Mexico,Republic of Ireland,3,1,Friendly,East Rutherford,United States,True,H,0,3306,Mexico,Republic of Ireland
2017-06-02,Chile,Burkina Faso,3,0,Friendly,Santiago,Chile,False,H,0,3305,Chile,Burkina Faso
2017-06-02,France,Paraguay,5,0,Friendly,Rennes,France,False,H,0,3305,France,Paraguay
2017-06-02,Nicaragua,Bolivia,0,1,Friendly,Managua,Nicaragua,False,A,2,3305,Nicaragua,Bolivia
2017-06-02,Northern Ireland,New Zealand,1,0,Friendly,Belfast,Northern Ireland,False,H,0,3305,Northern Ireland,New Zealand
2017-06-02,Oman,Syria,1,1,Friendly,Muscat,Oman,False,D,1,3305,Oman,Syria
2017-06-03,Ethiopia,Uganda,0,0,Friendly,Hawassa,Ethiopia,False,D,1,3304,Ethiopia,Uganda
2017-06-03,Portugal,Cyprus,4,0,Friendly,Estoril,Portugal,False,H,0,3304,Portugal,Cyprus
2017-06-03,United States,Venezuela,1,1,Friendly,Sandy,United States,False,D,1,3304,United States,Venezuela
2017-06-04,Northern Cyprus,Kárpátalja,1,0,CONIFA European Football Cup,Nicosia,Northern Cyprus,False,H,0,3303,Northern Cyprus,Kárpátalja
2017-06-04,Togo,Comoros,2,0,Friendly,Marseille,France,True,H,0,3303,Togo,Comoros
2017-06-04,Netherlands,Ivory Coast,5,0,Friendly,Rotterdam,Netherlands,False,H,0,3303,Netherlands,Ivory Coast
2017-06-04,Montenegro,Iran,1,2,Friendly,Podgorica,Montenegro,False,A,2,3303,Montenegro,Iran
2017-06-04,Republic of Ireland,Uruguay,3,1,Friendly,Dublin,Republic of Ireland,False,H,0,3303,Republic of Ireland,Uruguay
2017-06-04,Lesotho,Mauritania,1,0,Friendly,Pretoria,South Africa,True,H,0,3303,Lesotho,Mauritania
2017-06-04,Armenia,Saint Kitts and Nevis,5,0,Friendly,Yerevan,Armenia,False,H,0,3303,Armenia,Saint Kitts and Nevis
2017-06-04,Luxembourg,Albania,2,1,Friendly,Luxembourg,Luxembourg,False,H,0,3303,Luxembourg,Albania
2017-06-04,Gabon,Zambia,0,0,Friendly,Libreville,Gabon,False,D,1,3303,Gabon,Zambia
2017-06-05,Felvidék,Székely Land,1,0,CONIFA European Football Cup,Famagusta,Northern Cyprus,True,H,0,3302,Felvidék,Székely Land
2017-06-05,Senegal,Uganda,0,0,Friendly,Dakar,Senegal,False,D,1,3302,Senegal,Uganda
2017-06-05,Padania,Ellan Vannin,1,0,CONIFA European Football Cup,Morphou,Northern Cyprus,True,H,0,3302,Padania,Ellan Vannin
2017-06-05,Abkhazia,South Ossetia,2,1,CONIFA European Football Cup,Kyrenia,Northern Cyprus,True,H,0,3302,Abkhazia,South Ossetia
2017-06-05,North Macedonia,Turkey,0,0,Friendly,Skopje,North Macedonia,False,D,1,3302,North Macedonia,Turkey
2017-06-05,Egypt,Libya,1,0,Friendly,New Cairo,Egypt,False,H,0,3302,Egypt,Libya
2017-06-05,DR Congo,Botswana,2,0,Friendly,Salé,Morocco,True,H,0,3302,DR Congo,Botswana
2017-06-05,Belgium,Czech Republic,2,1,Friendly,Brussels,Belgium,False,H,0,3302,Belgium,Czech Republic
2017-06-05,Hungary,Russia,0,3,Friendly,Budapest,Hungary,False,A,2,3302,Hungary,Russia
2017-06-06,Ellan Vannin,Felvidék,1,0,CONIFA European Football Cup,Morphou,Northern Cyprus,True,H,0,3301,Ellan Vannin,Felvidék
2017-06-06,Székely Land,Padania,1,1,CONIFA European Football Cup,Famagusta,Northern Cyprus,True,D,1,3301,Székely Land,Padania
2017-06-06,Kárpátalja,Abkhazia,2,2,CONIFA European Football Cup,Nicosia,Northern Cyprus,True,D,1,3301,Kárpátalja,Abkhazia
2017-06-06,Northern Cyprus,South Ossetia,8,0,CONIFA European Football Cup,Kyrenia,Northern Cyprus,False,H,0,3301,Northern Cyprus,South Ossetia
2017-06-06,Uzbekistan,Thailand,2,0,Friendly,Tashkent,Uzbekistan,False,H,0,3301,Uzbekistan,Thailand
2017-06-06,Malta,Ukraine,1,0,Friendly,Graz,Austria,True,H,0,3301,Malta,Ukraine
2017-06-06,Qatar,North Korea,2,2,Friendly,Doha,Qatar,False,D,1,3301,Qatar,North Korea
2017-06-06,India,Nepal,2,0,Friendly,Bombay,India,False,H,0,3301,India,Nepal
2017-06-06,Denmark,Germany,1,1,Friendly,Brøndby,Denmark,False,D,1,3301,Denmark,Germany
2017-06-06,Bahrain,Palestine,0,2,Friendly,Riffa,Bahrain,False,A,2,3301,Bahrain,Palestine
2017-06-06,Algeria,Guinea,2,1,Friendly,Blida,Algeria,False,H,0,3301,Algeria,Guinea
2017-06-06,Afghanistan,Maldives,2,1,Friendly,Dubai,United Arab Emirates,True,H,0,3301,Afghanistan,Maldives
2017-06-06,Israel,Moldova,1,1,Friendly,Netanya,Israel,False,D,1,3301,Israel,Moldova
2017-06-07,Spain,Colombia,2,2,Friendly,Murcia,Spain,False,D,1,3300,Spain,Colombia
2017-06-07,Padania,Felvidék,2,0,CONIFA European Football Cup,Nicosia,Northern Cyprus,True,H,0,3300,Padania,Felvidék
2017-06-07,Ellan Vannin,Székely Land,2,4,CONIFA European Football Cup,Kyrenia,Northern Cyprus,True,A,2,3300,Ellan Vannin,Székely Land
2017-06-07,South Ossetia,Kárpátalja,1,4,CONIFA European Football Cup,Famagusta,Northern Cyprus,True,A,2,3300,South Ossetia,Kárpátalja
2017-06-07,Northern Cyprus,Abkhazia,0,0,CONIFA European Football Cup,Morphou,Northern Cyprus,False,D,1,3300,Northern Cyprus,Abkhazia
2017-06-07,United Arab Emirates,Laos,4,0,Friendly,Shah Alam,Malaysia,True,H,0,3300,United Arab Emirates,Laos
2017-06-07,Italy,Uruguay,3,0,Friendly,Nice,France,True,H,0,3300,Italy,Uruguay
2017-06-07,Japan,Syria,1,1,Kirin Challenge Cup,Chōfu,Japan,False,D,1,3300,Japan,Syria
2017-06-07,Iraq,South Korea,0,0,Friendly,Ras al-Khaimah,United Arab Emirates,True,D,1,3300,Iraq,South Korea
2017-06-07,Hong Kong,Jordan,0,0,Friendly,Kowloon,Hong Kong,False,D,1,3300,Hong Kong,Jordan
2017-06-07,Georgia,Saint Kitts and Nevis,3,0,Friendly,Tbilisi,Georgia,False,H,0,3300,Georgia,Saint Kitts and Nevis
2017-06-07,Finland,Liechtenstein,1,1,Friendly,Turku,Finland,False,D,1,3300,Finland,Liechtenstein
2017-06-07,Fiji,New Caledonia,2,2,FIFA World Cup qualification,Lautoka,Fiji,False,D,1,3300,Fiji,New Caledonia
2017-06-07,China,Philippines,8,1,Friendly,Guangzhou,China,False,H,0,3300,China,Philippines
2017-06-07,Bolivia,Nicaragua,3,2,Friendly,Yacuiba,Bolivia,False,H,0,3300,Bolivia,Nicaragua
2017-06-08,United States,Trinidad and Tobago,2,0,FIFA World Cup qualification,Commerce City,United States,False,H,0,3299,United States,Trinidad and Tobago
2017-06-08,Peru,Paraguay,1,0,Friendly,Trujillo,Peru,False,H,0,3299,Peru,Paraguay
2017-06-08,Ecuador,Venezuela,1,1,Friendly,Boca Raton,United States,True,D,1,3299,Ecuador,Venezuela
2017-06-08,Mexico,Honduras,3,0,FIFA World Cup qualification,Mexico City,Mexico,False,H,0,3299,Mexico,Honduras
2017-06-08,Cambodia,Indonesia,0,2,Friendly,Phnom Penh,Cambodia,False,A,2,3299,Cambodia,Indonesia
2017-06-08,Australia,Saudi Arabia,3,2,FIFA World Cup qualification,Adelaide,Australia,False,H,0,3299,Australia,Saudi Arabia
2017-06-08,Costa Rica,Panama,0,0,FIFA World Cup qualification,San José,Costa Rica,False,D,1,3299,Costa Rica,Panama
2017-06-09,Russia,Chile,1,1,Friendly,Moscow,Russia,False,D,1,3298,Russia,Chile
2017-06-09,Padania,Abkhazia,0,0,CONIFA European Football Cup,Kyrenia,Northern Cyprus,True,D,1,3298,Padania,Abkhazia
2017-06-09,Northern Cyprus,Székely Land,2,1,CONIFA European Football Cup,Nicosia,Northern Cyprus,False,H,0,3298,Northern Cyprus,Székely Land
2017-06-09,Kárpátalja,Ellan Vannin,3,3,CONIFA European Football Cup,Morphou,Northern Cyprus,True,D,1,3298,Kárpátalja,Ellan Vannin
2017-06-09,South Ossetia,Felvidék,0,2,CONIFA European Football Cup,Famagusta,Northern Cyprus,True,A,2,3298,South Ossetia,Felvidék
2017-06-09,Sweden,France,2,1,FIFA World Cup qualification,Solna,Sweden,False,H,0,3298,Sweden,France
2017-06-09,Sudan,Madagascar,1,3,African Cup of Nations qualification,al-Ubayyid,Sudan,False,A,2,3298,Sudan,Madagascar
2017-06-09,Solomon Islands,Papua New Guinea,3,2,FIFA World Cup qualification,Honiara,Solomon Islands,False,H,0,3298,Solomon Islands,Papua New Guinea
2017-06-09,Netherlands,Luxembourg,5,0,FIFA World Cup qualification,Rotterdam,Netherlands,False,H,0,3298,Netherlands,Luxembourg
2017-06-09,Libya,Seychelles,5,1,African Cup of Nations qualification,New Cairo,Egypt,True,H,0,3298,Libya,Seychelles
2017-06-09,Latvia,Portugal,0,3,FIFA World Cup qualification,Riga,Latvia,False,A,2,3298,Latvia,Portugal
2017-06-09,Gibraltar,Cyprus,1,2,FIFA World Cup qualification,Faro,Portugal,True,A,2,3298,Gibraltar,Cyprus
2017-06-09,Faroe Islands,Switzerland,0,2,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,A,2,3298,Faroe Islands,Switzerland
2017-06-09,Estonia,Belgium,0,2,FIFA World Cup qualification,Tallinn,Estonia,False,A,2,3298,Estonia,Belgium
2017-06-09,Bosnia and Herzegovina,Greece,0,0,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,D,1,3298,Bosnia and Herzegovina,Greece
2017-06-09,Belarus,Bulgaria,2,1,FIFA World Cup qualification,Borisov,Belarus,False,H,0,3298,Belarus,Bulgaria
2017-06-09,Argentina,Brazil,1,0,Superclásico de las Américas,Melbourne,Australia,True,H,0,3298,Argentina,Brazil
2017-06-09,Andorra,Hungary,1,0,FIFA World Cup qualification,Sant Julià de Lòria,Andorra,False,H,0,3298,Andorra,Hungary
2017-06-10,Norway,Czech Republic,1,1,FIFA World Cup qualification,Oslo,Norway,False,D,1,3297,Norway,Czech Republic
2017-06-10,Poland,Romania,3,1,FIFA World Cup qualification,Warsaw,Poland,False,H,0,3297,Poland,Romania
2017-06-10,Scotland,England,2,2,FIFA World Cup qualification,Glasgow,Scotland,False,D,1,3297,Scotland,England
2017-06-10,Senegal,Equatorial Guinea,3,0,African Cup of Nations qualification,Dakar,Senegal,False,H,0,3297,Senegal,Equatorial Guinea
2017-06-10,Singapore,Taiwan,1,2,AFC Asian Cup qualification,Kallang,Singapore,False,A,2,3297,Singapore,Taiwan
2017-06-10,Székely Land,Abkhazia,3,1,CONIFA European Football Cup,Kyrenia,Northern Cyprus,True,H,0,3297,Székely Land,Abkhazia
2017-06-10,Tanzania,Lesotho,1,1,African Cup of Nations qualification,Dar es Salaam,Tanzania,False,D,1,3297,Tanzania,Lesotho
2017-06-10,Zambia,Mozambique,0,1,African Cup of Nations qualification,Ndola,Zambia,False,A,2,3297,Zambia,Mozambique
2017-06-10,Nigeria,South Africa,0,2,African Cup of Nations qualification,Uyo,Nigeria,False,A,2,3297,Nigeria,South Africa
2017-06-10,Northern Cyprus,Padania,1,1,CONIFA European Football Cup,Nicosia,Northern Cyprus,False,D,1,3297,Northern Cyprus,Padania
2017-06-10,Botswana,Mauritania,0,1,African Cup of Nations qualification,Francistown,Botswana,False,A,2,3297,Botswana,Mauritania
2017-06-10,Slovenia,Malta,2,0,FIFA World Cup qualification,Ljubljana,Slovenia,False,H,0,3297,Slovenia,Malta
2017-06-10,Niger,Eswatini,0,0,African Cup of Nations qualification,Niamey,Niger,False,D,1,3297,Niger,Eswatini
2017-06-10,Lithuania,Slovakia,1,2,FIFA World Cup qualification,Vilnius,Lithuania,False,A,2,3297,Lithuania,Slovakia
2017-06-10,Mali,Gabon,2,1,African Cup of Nations qualification,Bamako,Mali,False,H,0,3297,Mali,Gabon
2017-06-10,Montenegro,Armenia,4,1,FIFA World Cup qualification,Podgorica,Montenegro,False,H,0,3297,Montenegro,Armenia
2017-06-10,Azerbaijan,Northern Ireland,0,1,FIFA World Cup qualification,Baku,Azerbaijan,False,A,2,3297,Azerbaijan,Northern Ireland
2017-06-10,Burkina Faso,Angola,3,1,African Cup of Nations qualification,Ouagadougou,Burkina Faso,False,H,0,3297,Burkina Faso,Angola
2017-06-10,Cameroon,Morocco,1,0,African Cup of Nations qualification,Yaoundé,Cameroon,False,H,0,3297,Cameroon,Morocco
2017-06-10,DR Congo,Congo,3,1,African Cup of Nations qualification,Kinshasa,DR Congo,False,H,0,3297,DR Congo,Congo
2017-06-10,Germany,San Marino,7,0,FIFA World Cup qualification,Nuremberg,Germany,False,H,0,3297,Germany,San Marino
2017-06-10,Burundi,South Sudan,3,0,African Cup of Nations qualification,Bujumbura,Burundi,False,H,0,3297,Burundi,South Sudan
2017-06-10,Guinea-Bissau,Namibia,1,0,African Cup of Nations qualification,Bissau,Guinea-Bissau,False,H,0,3297,Guinea-Bissau,Namibia
2017-06-10,Ivory Coast,Guinea,2,3,African Cup of Nations qualification,Bouaké,Ivory Coast,False,A,2,3297,Ivory Coast,Guinea
